"datetime","estimatedALBActiveConnectionCount"
"2022-03-27T07:07:00Z",4
"2022-03-27T07:08:00Z",3.5
"2022-03-27T07:09:00Z",3.5
"2022-03-27T07:10:00Z",3.5
"2022-03-27T07:11:00Z",5.5
"2022-03-27T07:12:00Z",68
"2022-03-27T07:13:00Z",68.5
"2022-03-27T07:14:00Z",39.5
"2022-03-27T07:15:00Z",8
"2022-03-27T07:16:00Z",38.75
"2022-03-27T07:17:00Z",23.5
"2022-03-27T07:18:00Z",24
"2022-03-27T07:19:00Z",39
"2022-03-27T07:20:00Z",24.25
"2022-03-27T07:21:00Z",24.25
"2022-03-27T07:22:00Z",40.25
"2022-03-27T07:23:00Z",24.25
"2022-03-27T07:24:00Z",8.75
"2022-03-27T07:25:00Z",41
"2022-03-27T07:26:00Z",40.75
"2022-03-27T07:27:00Z",8.5
"2022-03-27T07:28:00Z",7
"2022-03-27T07:29:00Z",30
"2022-03-27T07:30:00Z",19.166666666666668
"2022-03-27T07:31:00Z",19.833333333333332
"2022-03-27T07:32:00Z",30.833333333333332
"2022-03-27T07:33:00Z",19.833333333333332
"2022-03-27T07:34:00Z",20
"2022-03-27T07:35:00Z",31.333333333333332
"2022-03-27T07:36:00Z",31
"2022-03-27T07:37:00Z",20.166666666666668
"2022-03-27T07:38:00Z",20.333333333333332
"2022-03-27T07:39:00Z",31.666666666666668
"2022-03-27T07:40:00Z",19.666666666666668
"2022-03-27T07:41:00Z",6.833333333333333
"2022-03-27T07:42:00Z",24.875
"2022-03-27T07:43:00Z",8.857142857142858
"2022-03-27T07:44:00Z",32.833333333333336
"2022-03-27T07:45:00Z",32
"2022-03-27T07:46:00Z",31.833333333333332
"2022-03-27T07:47:00Z",8.666666666666666
"2022-03-27T07:48:00Z",8.666666666666666
"2022-03-27T07:49:00Z",32.166666666666664
"2022-03-27T07:50:00Z",32.166666666666664
"2022-03-27T07:51:00Z",32
"2022-03-27T07:52:00Z",31.833333333333332
"2022-03-27T07:53:00Z",31.833333333333332
"2022-03-27T07:54:00Z",8
"2022-03-27T07:55:00Z",30.833333333333332
"2022-03-27T07:56:00Z",45
"2022-03-27T07:57:00Z",43.5
"2022-03-27T07:58:00Z",43
"2022-03-27T07:59:00Z",43
"2022-03-27T08:00:00Z",8.5
"2022-03-27T08:01:00Z",42.75
"2022-03-27T08:02:00Z",43.25
"2022-03-27T08:03:00Z",43
"2022-03-27T08:04:00Z",43.75
"2022-03-27T08:05:00Z",43
"2022-03-27T08:06:00Z",8
"2022-03-27T08:07:00Z",42
"2022-03-27T08:08:00Z",54.333333333333336
"2022-03-27T08:09:00Z",55
"2022-03-27T08:10:00Z",78
"2022-03-27T08:11:00Z",78
"2022-03-27T08:12:00Z",6
"2022-03-27T08:13:00Z",5
"2022-03-27T08:14:00Z",5
"2022-03-27T08:15:00Z",5
"2022-03-27T08:16:00Z",75
"2022-03-27T08:17:00Z",75
"2022-03-27T08:18:00Z",74.5
"2022-03-27T08:19:00Z",74.5
"2022-03-27T08:20:00Z",74.5
"2022-03-27T08:21:00Z",113.5
"2022-03-27T08:22:00Z",113.5
"2022-03-27T08:23:00Z",77.5
"2022-03-27T08:24:00Z",77.5
"2022-03-27T08:25:00Z",76.5
"2022-03-27T08:26:00Z",76.5
"2022-03-27T08:27:00Z",78
"2022-03-27T08:28:00Z",75
"2022-03-27T08:29:00Z",77.5
"2022-03-27T08:30:00Z",6
"2022-03-27T08:31:00Z",4.5
"2022-03-27T08:32:00Z",4.5
"2022-03-27T08:33:00Z",74.5
"2022-03-27T08:34:00Z",95.5
"2022-03-27T08:35:00Z",95.5
"2022-03-27T08:36:00Z",78
"2022-03-27T08:37:00Z",77
"2022-03-27T08:38:00Z",76.5
"2022-03-27T08:39:00Z",77.5
"2022-03-27T08:40:00Z",76.5
"2022-03-27T08:41:00Z",78.5
"2022-03-27T08:42:00Z",8.5
"2022-03-27T08:43:00Z",5.5
"2022-03-27T08:44:00Z",25.5
"2022-03-27T08:45:00Z",43.5
"2022-03-27T08:46:00Z",43.5
"2022-03-27T08:47:00Z",26
"2022-03-27T08:48:00Z",6.25
"2022-03-27T08:49:00Z",4.25
"2022-03-27T08:50:00Z",5
"2022-03-27T08:51:00Z",39.25
"2022-03-27T08:52:00Z",39.25
"2022-03-27T08:53:00Z",38.75
"2022-03-27T08:54:00Z",39.25
"2022-03-27T08:55:00Z",39.5
"2022-03-27T08:56:00Z",60.5
"2022-03-27T08:57:00Z",42.5
"2022-03-27T08:58:00Z",43
"2022-03-27T08:59:00Z",43
"2022-03-27T09:00:00Z",42.25
"2022-03-27T09:01:00Z",42.75
"2022-03-27T09:02:00Z",42.25
"2022-03-27T09:03:00Z",43.25
"2022-03-27T09:04:00Z",42.5
"2022-03-27T09:05:00Z",8
"2022-03-27T09:06:00Z",8
